date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:27:51	300627/300627	---MCZ	200	added ('OK')	text/css	etag:W/%22619e99fb-496db%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-6b60f42fefeda740c8398420ed39bb66-stylesheet.css	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-6b60f42fefeda740c8398420ed39bb66-stylesheet.css	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:52	1129667/1129667	---MCZ	200	added ('OK')	text/css	etag:W/%22619e99fb-113d4b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-7cd348805c3442fc246efba581ef1007-stylesheet.css	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-7cd348805c3442fc246efba581ef1007-stylesheet.css	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:52	680/680	---M--	200	added ('OK')	image/jpeg	etag:%22619e9a01-323%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/2018/09/diamond-white.jpg	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/2018/09/diamond-white.jpg	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:52	1500/1500	---MCZ	200	added ('OK')	text/css	etag:W/%22619e99f5-69f%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/desktop/optimized/rev-633c5cb/nitro-min-0241718195d8f38d6358df6823e061b7.css	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/desktop/optimized/rev-633c5cb/nitro-min-0241718195d8f38d6358df6823e061b7.css	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:52	50807/50807	---MCZ	200	added ('OK')	text/css	etag:W/%22619e99fb-c6ff%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-816dd9af3744c3187229d89f3f06dfe2-stylesheet.css	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/combinedCss/nitro-min-noimport-816dd9af3744c3187229d89f3f06dfe2-stylesheet.css	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:53	49960/49960	---MCZ	200	added ('OK')	text/javascript	etag:W/%22619e99fb-c391%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/render-blocking-nitro-min-analytics.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/render-blocking-nitro-min-analytics.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:53	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-15e2f%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/render-blocking-nitro-min-jquery.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/render-blocking-nitro-min-jquery.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:53	24523/24523	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-6083%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/all-in-one-seo-pack/app/Common/Assets/js/render-blocking-nitro-min-d41d8cd98f00b204e9800998ecf8427e.autotrack.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/all-in-one-seo-pack/app/Common/Assets/js/render-blocking-nitro-min-d41d8cd98f00b204e9800998e	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:53	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-2c5e%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/render-blocking-nitro-min-jquery-migrate.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/render-blocking-nitro-min-jquery-migrate.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:53	20787/20787	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-51b2%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-core.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-core.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:54	3380/3380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-db4%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-mouse.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-mouse.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:54	5905/5905	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-17a2%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/assets/js/src/render-blocking-nitro-min-fc_modal.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/assets/js/src/render-blocking-nitro-min-fc_modal.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:54	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-2082%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/assets/js/vendor/render-blocking-nitro-min-tooltip.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/assets/js/vendor/render-blocking-nitro-min-tooltip.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:54	7144/7144	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-1c76%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/lib/render-blocking-nitro-min-awesomplete.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/lib/render-blocking-nitro-min-awesomplete.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:55	64429/64429	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-fc35%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/dist/render-blocking-nitro-min-form.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/formcraft/dist/render-blocking-nitro-min-form.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:55	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-14ec7%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/render-blocking-nitro-min-jquery-2.2.4.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/render-blocking-nitro-min-jquery-2.2.4.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:55	196/196	---M--	200	added ('OK')	application/javascript	etag:%22619e99fb-14e%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/custom-css-js/render-blocking-nitro-min-d41d8cd98f00b204e9800998ecf8427e.26803.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/custom-css-js/render-blocking-nitro-min-d41d8cd98f00b204e9800998ecf8427e.26803.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:55	731/731	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-389%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/api/v1/script/ff40d330-7311-4f9d-bc78-8a6ebcc5d753/render-blocking-nitro-min-widget.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/api/v1/script/ff40d330-7311-4f9d-bc78-8a6ebcc5d753/render-blocking-nitro-min-widget.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:56	11862/11862	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-2ee7%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/contact-form-7/includes/js/render-blocking-nitro-min-index.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/contact-form-7/includes/js/render-blocking-nitro-min-index.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:56	16840/16840	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-426e%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/popup-anything-on-click-pro/assets/js/render-blocking-nitro-min-paoc-public.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/popup-anything-on-click-pro/assets/js/render-blocking-nitro-min-paoc-public.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:56	5495/5495	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-161a%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/stripe-payments/public/assets/js/render-blocking-nitro-min-stripe-handler-ng.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/stripe-payments/public/assets/js/render-blocking-nitro-min-stripe-handler-ng.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:56	12560/12560	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-31a3%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/youtubefancybox/js/render-blocking-nitro-min-jquery.colorbox.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/youtubefancybox/js/render-blocking-nitro-min-jquery.colorbox.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:57	161/161	---M--	200	added ('OK')	application/javascript	etag:%22619e99fb-12b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/youtubefancybox/js/render-blocking-nitro-min-caller.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/youtubefancybox/js/render-blocking-nitro-min-caller.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:57	2828/2828	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-bab%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-shared.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-shared.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:57	6099/6099	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-1873%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-youtube.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-youtube.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:57	5335/5335	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-1575%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-vimeo.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/lazy-load-for-videos/public/js/render-blocking-nitro-min-lazyload-vimeo.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:58	302/302	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-1c1%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/anerdsworld/js/render-blocking-nitro-min-disableNavMenuParent.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/anerdsworld/js/render-blocking-nitro-min-disableNavMenuParent.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:58	24782/24782	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-6151%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-sortable.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-sortable.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:58	11915/11915	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-2f0a%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-tabs.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-tabs.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:58	8663/8663	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fb-225b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-accordion.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/jquery/ui/render-blocking-nitro-min-accordion.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:59	218345/218345	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-3556b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-plugins.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-plugins.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:59	1282/1282	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-581%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-menu.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-menu.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:59	1896/1896	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-800%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/assets/animations/render-blocking-nitro-min-animations.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/assets/animations/render-blocking-nitro-min-animations.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:59	52702/52702	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-ce70%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/assets/jplayer/render-blocking-nitro-min-jplayer.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/assets/jplayer/render-blocking-nitro-min-jplayer.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:27:59	2090/2090	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-8b9%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/parallax/render-blocking-nitro-min-translate3d.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/parallax/render-blocking-nitro-min-translate3d.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:00	29197/29197	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-728f%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-scripts.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/themes/betheme/js/render-blocking-nitro-min-scripts.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:00	2984/2984	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-c26%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/render-blocking-nitro-min-comment-reply.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/render-blocking-nitro-min-comment-reply.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:00	69500/69500	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-11027%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/pum/render-blocking-nitro-min-d34bf2d82f824213beb18dc7d747195e.pum-site-scripts.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/uploads/pum/render-blocking-nitro-min-d34bf2d82f824213beb18dc7d747195e.pum-site-scripts.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:00	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-60b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/render-blocking-nitro-min-wp-embed.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-includes/js/render-blocking-nitro-min-wp-embed.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:01	19706/19706	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e99fc-4d9b%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/js/dist/render-blocking-nitro-min-js_composer_front.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/js/dist/render-blocking-nitro-min-js_composer_front.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:01	12615/12615	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e9a02-31ed%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/render-blocking-nitro-min-skrollr.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/render-blocking-nitro-min-skrollr.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
02:28:01	3664/3664	---MCZ	200	added ('OK')	application/javascript	etag:W/%22619e9a02-ef2%22	https://cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/lib/bower/zoom/render-blocking-nitro-min-jquery.zoom.min.js	C:/My%20Web%20Sites/webdesignpro-new/cdn-bdlah.nitrocdn.com/CLwutxSdEKuYrkGQRECwfWPIMDKSxKKQ/assets/static/optimized/rev-633c5cb/wp-content/plugins/js_composer/assets/lib/bower/zoom/render-blocking-nitro-min-jquery.zoom.min.js	(from https://anerdsworld.com/website-design-company-toronto/our-nerds-team/)
